trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1009,False,"{'a': 0.4, 'e': 0.44610541428071226}",20,0,-36.6273964452375,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1010,False,"{'a': 0.4, 'e': 0.4457486726649602}",20,6,1.9441223690550726,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.4, 'e': 0.4453922163283739}",35,0,-55.06336159949577,"{0: 27, 1: 4, 2: 2, 3: 1, 4: 1}",0
1012,False,"{'a': 0.4, 'e': 0.44503604504282124}",30,19,-70.4688755122608,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
1013,False,"{'a': 0.4, 'e': 0.4446801585803526}",25,6,-27.464194346228908,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1014,False,"{'a': 0.4, 'e': 0.4443245567132006}",20,6,-118.11465933355932,"{0: 8, 1: 2, 2: 0, 3: 2, 4: 2}",1
1015,False,"{'a': 0.4, 'e': 0.44396923921378006}",20,0,-75.68317484152375,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1016,False,"{'a': 0.4, 'e': 0.44361420585468775}",20,9,-4.500031293967058,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.4, 'e': 0.4432594564087024}",20,10,19.62683797432429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.4, 'e': 0.44290499064878425}",25,0,-117.08187032760503,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1019,False,"{'a': 0.4, 'e': 0.4425508083480752}",20,0,-3.3023630723559245,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1020,False,"{'a': 0.4, 'e': 0.44219690927989863}",30,11,-58.28135525560056,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
1021,False,"{'a': 0.4, 'e': 0.44184329321775906}",20,6,-7.456050282270461,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1022,False,"{'a': 0.4, 'e': 0.4414899599353423}",25,11,-3.4262024174918073,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1023,False,"{'a': 0.4, 'e': 0.44113690920651494}",25,0,-12.148097592032409,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1024,False,"{'a': 0.4, 'e': 0.4407841408053245}",30,16,16.085837271893517,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1025,False,"{'a': 0.4, 'e': 0.44043165450599925}",20,2,-67.81512473100283,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1026,False,"{'a': 0.4, 'e': 0.4400794500829479}",20,12,3.9966975815136987,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1027,False,"{'a': 0.4, 'e': 0.43972752731075965}",20,7,11.276802623009267,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.4, 'e': 0.43937588596420385}",20,0,-125.35797386847078,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1029,False,"{'a': 0.4, 'e': 0.4390245258182301}",20,13,12.565014907836801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.4, 'e': 0.4386734466479678}",20,1,-26.73701051063951,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1031,False,"{'a': 0.4, 'e': 0.43832264822872635}",30,0,-35.45350713119961,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
1032,False,"{'a': 0.4, 'e': 0.4379721303359948}",30,12,-18.871437066022178,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1033,False,"{'a': 0.4, 'e': 0.43762189274544155}",25,15,17.31791421442534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.4, 'e': 0.43727193523291463}",20,15,11.013928307822997,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.4, 'e': 0.43692225757444114}",30,6,-33.58890446739717,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 0}",1
1036,False,"{'a': 0.4, 'e': 0.43657285954622743}",20,14,10.258876000441234,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.4, 'e': 0.43622374092465876}",25,18,-29.803053410359574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1038,False,"{'a': 0.4, 'e': 0.43587490148629915}",25,5,-42.6641878207743,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
1039,False,"{'a': 0.4, 'e': 0.43552634100789134}",20,0,-69.73730103046096,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1040,False,"{'a': 0.4, 'e': 0.43517805926635666}",20,16,8.119917626631816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.4, 'e': 0.4348300560387948}",25,15,17.529664394730514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.4, 'e': 0.43448233110248363}",25,19,13.200271183795206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.4, 'e': 0.43413488423487917}",25,3,-31.935505998343682,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
1044,False,"{'a': 0.4, 'e': 0.4337877152136154}",30,5,7.021936312092986,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.4, 'e': 0.4334408238165043}",20,9,12.322446515790267,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.4, 'e': 0.4330942098215352}",30,18,21.0667090219885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.4, 'e': 0.43274787300687506}",20,4,21.060425538835933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.4, 'e': 0.4324018131508685}",25,0,-40.43130828150353,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
1049,False,"{'a': 0.4, 'e': 0.4320560300320371}",25,0,17.667452868191607,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1050,False,"{'a': 0.4, 'e': 0.4317105234290797}",20,4,-71.22921933880633,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1051,False,"{'a': 0.4, 'e': 0.431365293120872}",25,16,9.371870336582603,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.4, 'e': 0.4310203388864666}",35,16,-85.22697337047155,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
1053,False,"{'a': 0.4, 'e': 0.4306756605050928}",20,7,-5.938224400258324,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1054,False,"{'a': 0.4, 'e': 0.43033125775615644}",20,6,24.12554168794547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.4, 'e': 0.42998713041923975}",25,0,-25.98610431127373,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1056,False,"{'a': 0.4, 'e': 0.42964327827410126}",20,14,10.484046800869498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.4, 'e': 0.42929970110067545}",25,15,9.67836800635017,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.4, 'e': 0.428956398679073}",30,16,-27.409763762423832,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1059,False,"{'a': 0.4, 'e': 0.42861337078958034}",25,5,-139.3704754969755,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",1
1060,False,"{'a': 0.4, 'e': 0.42827061721265963}",25,15,19.14023563006285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.4, 'e': 0.4279281377289486}",25,14,-31.140633876156055,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1062,False,"{'a': 0.4, 'e': 0.42758593211926027}",25,12,-77.2175435160175,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
1063,False,"{'a': 0.4, 'e': 0.4272440001645831}",25,1,-98.35205843214574,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 3}",1
1064,False,"{'a': 0.4, 'e': 0.4269023416460806}",20,8,-13.779999322284205,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
1065,False,"{'a': 0.4, 'e': 0.42656095634509134}",30,8,-55.65288455261057,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
1066,False,"{'a': 0.4, 'e': 0.42621984404312874}",20,12,3.9031076243980216,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.4, 'e': 0.4258790045218808}",20,11,15.488456382940582,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.4, 'e': 0.42553843756321036}",25,1,-31.736535631008454,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 0}",1
1069,False,"{'a': 0.4, 'e': 0.4251981429491544}",20,2,-24.224337537798995,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1070,False,"{'a': 0.4, 'e': 0.42485812046192456}",25,2,-35.66983665968606,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 0}",1
1071,False,"{'a': 0.4, 'e': 0.4245183698839063}",25,0,-8.019782320818484,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1072,False,"{'a': 0.4, 'e': 0.42417889099765915}",30,0,-29.40025472360361,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
1073,False,"{'a': 0.4, 'e': 0.4238396835859168}",30,8,-46.972813418400015,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1074,False,"{'a': 0.4, 'e': 0.4235007474315864}",20,10,1.1302581518567854,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.4, 'e': 0.4231620823177488}",20,5,-8.978538264525078,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1076,False,"{'a': 0.4, 'e': 0.42282368802765835}",25,3,-33.8680491243505,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
1077,False,"{'a': 0.4, 'e': 0.42248556434474266}",20,0,4.098270358934215,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1078,False,"{'a': 0.4, 'e': 0.4221477110526025}",25,0,-36.897464450678065,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1079,False,"{'a': 0.4, 'e': 0.42181012793501194}",25,8,31.837159391723347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.4, 'e': 0.42147281477591764}",30,16,25.66474839117402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.4, 'e': 0.4211357713594391}",20,12,15.182000615578312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.4, 'e': 0.42079899746986865}",20,0,-139.7149016411262,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 3}",0
1083,False,"{'a': 0.4, 'e': 0.4204624928916709}",25,5,-21.403359032456905,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.4, 'e': 0.420126257409483}",25,3,-44.7258615999736,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
1085,False,"{'a': 0.4, 'e': 0.41979029080811425}",25,18,-13.473639167240155,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1086,False,"{'a': 0.4, 'e': 0.41945459287254583}",25,0,-122.25517525642701,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
1087,False,"{'a': 0.4, 'e': 0.4191191633879312}",25,5,10.225511316373678,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.4, 'e': 0.4187840021395955}",20,0,-14.861777227092146,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1089,False,"{'a': 0.4, 'e': 0.4184491089130354}",20,9,-54.05140607843379,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1090,False,"{'a': 0.4, 'e': 0.41811448349391933}",20,6,-2.130500701914758,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1091,False,"{'a': 0.4, 'e': 0.4177801256680869}",20,0,-24.899274129815254,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1092,False,"{'a': 0.4, 'e': 0.4174460352215492}",25,0,-9.974140550209555,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1093,False,"{'a': 0.4, 'e': 0.4171122119404883}",30,0,-77.97963322693413,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
1094,False,"{'a': 0.4, 'e': 0.41677865561125726}",20,1,10.127263111155129,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.4, 'e': 0.41644536602038007}",25,12,23.184883314075705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.4, 'e': 0.41611234295455135}",20,8,-123.18166623620559,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 3}",1
1097,False,"{'a': 0.4, 'e': 0.41577958620063626}",25,9,22.065132845184042,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.4, 'e': 0.4154470955456706}",20,6,10.928344104545548,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.4, 'e': 0.4151148707768602}",25,0,-80.75071605401192,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1100,False,"{'a': 0.4, 'e': 0.4147829116815814}",30,0,-33.00661501168858,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1101,False,"{'a': 0.4, 'e': 0.4144512180473801}",25,14,-13.620048024283381,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1102,False,"{'a': 0.4, 'e': 0.41411978966197255}",25,10,-29.771182860438486,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
1103,False,"{'a': 0.4, 'e': 0.4137886263132445}",20,8,6.178907535433305,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.4, 'e': 0.4134577277892514}",30,10,-66.51070182130499,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
1105,False,"{'a': 0.4, 'e': 0.4131270938782182}",20,2,-39.71843518309885,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1106,False,"{'a': 0.4, 'e': 0.41279672436853926}",25,0,-5.642428191454377,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1107,False,"{'a': 0.4, 'e': 0.4124666190487779}",25,8,-34.6572015886966,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1108,False,"{'a': 0.4, 'e': 0.4121367777076669}",25,3,15.05257012830681,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.4, 'e': 0.41180720013410765}",20,12,-13.826032064119671,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
1110,False,"{'a': 0.4, 'e': 0.41147788611717057}",25,14,-83.31023222257699,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
1111,False,"{'a': 0.4, 'e': 0.4111488354460946}",20,0,-52.169824149776936,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1112,False,"{'a': 0.4, 'e': 0.41082004791028737}",20,0,-17.309814975288198,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1113,False,"{'a': 0.4, 'e': 0.41049152329932487}",20,11,-25.411682744989612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1114,False,"{'a': 0.4, 'e': 0.4101632614029513}",20,0,-78.13250434564415,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1115,False,"{'a': 0.4, 'e': 0.40983526201107895}",25,5,-38.584230609816856,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1116,False,"{'a': 0.4, 'e': 0.40950752491378833}",20,7,-53.23252191776566,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1117,False,"{'a': 0.4, 'e': 0.4091800499013276}",25,3,-8.196808067367375,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1118,False,"{'a': 0.4, 'e': 0.40885283676411277}",25,9,-6.917994164208617,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1119,False,"{'a': 0.4, 'e': 0.4085258852927275}",20,12,-5.72402149497033,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1120,False,"{'a': 0.4, 'e': 0.4081991952779227}",25,0,-41.34985612350812,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1121,False,"{'a': 0.4, 'e': 0.40787276651061677}",30,7,-46.87936845373232,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
1122,False,"{'a': 0.4, 'e': 0.40754659878189536}",25,19,11.171135738916,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.4, 'e': 0.40722069188301113}",20,4,-40.71543384935313,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1124,False,"{'a': 0.4, 'e': 0.4068950456053836}",20,0,-20.006789548275172,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1125,False,"{'a': 0.4, 'e': 0.4065696597405991}",25,16,15.7239576626173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.4, 'e': 0.4062445340804107}",25,1,-8.293056824133224,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 0}",1
1127,False,"{'a': 0.4, 'e': 0.40591966841673804}",25,8,-30.78227212403356,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1128,False,"{'a': 0.4, 'e': 0.40559506254166694}",30,0,-15.263441609331942,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1129,False,"{'a': 0.4, 'e': 0.4052707162474498}",20,14,8.734031396868843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.4, 'e': 0.4049466293265049}",30,6,23.077723191348923,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.4, 'e': 0.4046228015714165}",20,7,1.0538552217387986,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1132,False,"{'a': 0.4, 'e': 0.40429923277493496}",30,8,-2.614410384795055,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1133,False,"{'a': 0.4, 'e': 0.4039759227299762}",20,3,-52.493782265291756,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 0}",1
1134,False,"{'a': 0.4, 'e': 0.4036528712296218}",20,0,-65.43203174430806,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1135,False,"{'a': 0.4, 'e': 0.40333007806711874}",20,15,-12.700439445087826,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1136,False,"{'a': 0.4, 'e': 0.4030075430358794}",25,12,-10.375714744161037,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1137,False,"{'a': 0.4, 'e': 0.40268526592948134}",25,8,-10.498542022875544,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1138,False,"{'a': 0.4, 'e': 0.4023632465416672}",25,14,21.76749798570356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.4, 'e': 0.4020414846663447}",25,9,14.84042943020433,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1140,False,"{'a': 0.4, 'e': 0.401719980097586}",25,17,17.978085636451695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.4, 'e': 0.40139873262962833}",30,7,4.4650232441343425,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1142,False,"{'a': 0.4, 'e': 0.40107774205687324}",20,0,-59.96687506410736,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1143,False,"{'a': 0.4, 'e': 0.40075700817388676}",20,2,-82.03484713330278,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
1144,False,"{'a': 0.4, 'e': 0.40043653077539915}",25,18,9.97995497517739,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.4, 'e': 0.40011630965630496}",20,12,-32.803014928567,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1146,False,"{'a': 0.4, 'e': 0.3997963446116625}",30,16,-3.980079471496146,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1147,False,"{'a': 0.4, 'e': 0.39947663543669437}",25,11,13.802125951332576,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.4, 'e': 0.3991571819267865}",30,5,-50.93552475378996,"{0: 19, 1: 2, 2: 1, 3: 3, 4: 0}",1
1149,False,"{'a': 0.4, 'e': 0.3988379838774887}",20,12,14.958683906109751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.4, 'e': 0.39851904108451414}",30,0,-39.94057516307622,"{0: 25, 1: 3, 2: 0, 3: 1, 4: 1}",0
1151,False,"{'a': 0.4, 'e': 0.39820035334373954}",20,8,1.0733096423571773,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.4, 'e': 0.39788192045120463}",20,4,3.111538089207402,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1153,False,"{'a': 0.4, 'e': 0.3975637422031124}",25,18,3.934667841526337,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.4, 'e': 0.3972458183958288}",25,17,15.777853386660928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.4, 'e': 0.39692814882588245}",20,8,-2.7539191963183254,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.4, 'e': 0.39661073328996493}",20,0,-43.723823857090046,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1157,False,"{'a': 0.4, 'e': 0.3962935715849303}",30,8,-8.065304162963818,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1158,False,"{'a': 0.4, 'e': 0.395976663507795}",20,0,-12.057349180671345,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1159,False,"{'a': 0.4, 'e': 0.3956600088557378}",20,6,-69.35660132922779,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1160,False,"{'a': 0.4, 'e': 0.3953436074260998}",25,7,-78.84089787084854,"{0: 14, 1: 0, 2: 0, 3: 3, 4: 1}",1
1161,False,"{'a': 0.4, 'e': 0.39502745901638403}",20,12,-8.803449395424366,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1162,False,"{'a': 0.4, 'e': 0.39471156342425556}",25,3,-34.139407789237545,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
1163,False,"{'a': 0.4, 'e': 0.3943959204475412}",30,15,-7.400177339551355,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
1164,False,"{'a': 0.4, 'e': 0.39408052988422926}",20,5,-86.74416842291163,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 2}",1
1165,False,"{'a': 0.4, 'e': 0.39376539153247}",25,11,-0.5195742819513698,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1166,False,"{'a': 0.4, 'e': 0.3934505051905747}",30,21,5.20974883428468,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.4, 'e': 0.39313587065701616}",20,11,-28.033824120560176,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1168,False,"{'a': 0.4, 'e': 0.3928214877304283}",20,15,-4.217253127570657,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.4, 'e': 0.392507356209606}",35,21,3.087434147970236,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1170,False,"{'a': 0.4, 'e': 0.39219347589350495}",25,11,2.823253017061036,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1171,False,"{'a': 0.4, 'e': 0.391879846581242}",20,0,9.26815051413004,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1172,False,"{'a': 0.4, 'e': 0.39156646807209416}",25,8,4.201332687081845,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1173,False,"{'a': 0.4, 'e': 0.3912533401654993}",20,4,-57.34066725452058,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
1174,False,"{'a': 0.4, 'e': 0.3909404626610555}",30,8,-27.67891915896527,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
1175,False,"{'a': 0.4, 'e': 0.3906278353585211}",30,9,2.372808540962233,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1176,False,"{'a': 0.4, 'e': 0.39031545805781465}",30,9,-26.594648906258534,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 0}",1
1177,False,"{'a': 0.4, 'e': 0.39000333055901476}",30,0,-66.1805812845091,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
1178,False,"{'a': 0.4, 'e': 0.3896914526623597}",20,8,-23.581487677943326,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1179,False,"{'a': 0.4, 'e': 0.3893798241682476}",25,0,-125.00592894596451,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1180,False,"{'a': 0.4, 'e': 0.3890684448772363}",20,10,-6.202144512577487,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1181,False,"{'a': 0.4, 'e': 0.38875731459004303}",35,13,-20.07813943114723,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 0}",1
1182,False,"{'a': 0.4, 'e': 0.38844643310754434}",20,9,-10.840774418596297,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1183,False,"{'a': 0.4, 'e': 0.3881358002307761}",25,10,16.006133835344468,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.4, 'e': 0.38782541576093327}",25,0,-22.383822869849922,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1185,False,"{'a': 0.4, 'e': 0.3875152794993697}",30,15,16.18538454309985,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1186,False,"{'a': 0.4, 'e': 0.3872053912475983}",30,7,10.493838221490172,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1187,False,"{'a': 0.4, 'e': 0.38689575080729055}",25,12,12.649652309728237,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.4, 'e': 0.38658635798027646}",20,3,-17.39911929374681,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
1189,False,"{'a': 0.4, 'e': 0.3862772125685447}",25,16,13.327242642341378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.4, 'e': 0.3859683143742421}",20,10,19.551156528488185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
